s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 7.5959616E+000, 1.0534401E+003,-2.8354411E+002,-1.2247171E-001,-7.3542674E+001,-5.8515556E-002, 2.6928505E+002, 0.0000000E+000, 9.5625396E+002, 9.6545733E+002, 0.0000000E+000, 2.2485537E-002, 0.0000000E+000, 2.9210626E+004
 7.6202836E+000, 1.0921645E+003,-2.9228531E+002,-1.2006457E-001,-7.3386821E+001,-5.8166553E-002, 2.8090429E+002, 0.0000000E+000, 9.9590808E+002, 1.0072185E+003, 0.0000000E+000, 2.2485537E-002, 0.0000000E+000, 2.9317208E+004
 7.6527128E+000, 1.1217264E+003,-2.9731963E+002,-1.2133854E-001,-7.3368572E+001,-5.8211861E-002, 2.9159107E+002, 0.0000000E+000, 1.0326809E+003, 1.0424497E+003, 0.0000000E+000, 2.2485538E-002, 0.0000000E+000, 2.9464776E+004
 7.6851425E+000, 1.1348315E+003,-2.9831057E+002,-1.2136475E-001,-7.3496919E+001,-5.8442032E-002, 2.9939668E+002, 0.0000000E+000, 1.0612066E+003, 1.0622409E+003, 0.0000000E+000, 2.2485539E-002, 0.0000000E+000, 2.9616986E+004
 7.7175717E+000, 1.1153216E+003,-2.8976369E+002,-1.2151525E-001,-7.3744412E+001,-5.8395317E-002, 2.9884182E+002, 0.0000000E+000, 1.0576828E+003, 1.0504754E+003, 0.0000000E+000, 2.2485539E-002, 0.0000000E+000, 2.9769576E+004
 7.7456818E+000, 1.0641972E+003,-2.7339204E+002,-1.2002249E-001,-7.3994372E+001,-5.8671235E-002, 2.8663922E+002, 0.0000000E+000, 1.0130002E+003, 1.0032713E+003, 0.0000000E+000, 2.2485540E-002, 0.0000000E+000, 2.9896765E+004
 7.7737918E+000, 1.0101402E+003,-2.5645165E+002,-1.1998348E-001,-7.4177785E+001,-5.8725396E-002, 2.7361827E+002, 0.0000000E+000, 9.6206218E+002, 9.5295035E+002, 0.0000000E+000, 2.2485540E-002, 0.0000000E+000, 3.0018165E+004
 7.8040104E+000, 9.6372863E+002,-2.4283157E+002,-1.2043716E-001,-7.4293212E+001,-5.8691998E-002, 2.6117062E+002, 0.0000000E+000, 9.1569133E+002, 9.0759535E+002, 0.0000000E+000, 2.2485541E-002, 0.0000000E+000, 3.0142723E+004
 7.8349314E+000, 9.3105798E+002,-2.3831378E+002,-1.2027899E-001,-7.4338136E+001,-5.8630846E-002, 2.5055393E+002, 0.0000000E+000, 8.7734066E+002, 8.6878108E+002, 0.0000000E+000, 2.2485541E-002, 0.0000000E+000, 3.0265060E+004
 7.8658524E+000, 9.1882194E+002,-2.3608247E+002,-1.2021988E-001,-7.4350584E+001,-5.8505038E-002, 2.4370071E+002, 0.0000000E+000, 8.5177128E+002, 8.5191087E+002, 0.0000000E+000, 2.2485542E-002, 0.0000000E+000, 3.0383485E+004
 7.8967733E+000, 9.1050351E+002,-2.3420744E+002,-1.2124342E-001,-7.4369713E+001,-5.8222734E-002, 2.3995268E+002, 0.0000000E+000, 8.4333520E+002, 8.4169957E+002, 0.0000000E+000, 2.2485542E-002, 0.0000000E+000, 3.0500129E+004
 7.9284673E+000, 9.1275299E+002,-2.4134951E+002,-1.2087072E-001,-7.4386055E+001,-5.8122830E-002, 2.3718732E+002, 0.0000000E+000, 8.3525363E+002, 8.3402575E+002, 0.0000000E+000, 2.2485542E-002, 0.0000000E+000, 3.0618318E+004
 7.9539776E+000, 9.1768401E+002,-2.4530541E+002,-1.1972907E-001,-7.4387738E+001,-5.8387040E-002, 2.3636930E+002, 0.0000000E+000, 8.3166230E+002, 8.3418204E+002, 0.0000000E+000, 2.2485543E-002, 0.0000000E+000, 3.0712857E+004
 7.9879904E+000, 9.4571931E+002,-2.5411952E+002,-1.1872479E-001,-7.4384879E+001,-5.8565596E-002, 2.4141094E+002, 0.0000000E+000, 8.5161669E+002, 8.5844856E+002, 0.0000000E+000, 2.2485543E-002, 0.0000000E+000, 3.0841236E+004
 8.0135002E+000, 9.6474027E+002,-2.5913431E+002,-1.2178148E-001,-7.4405266E+001,-5.8695096E-002, 2.4632142E+002, 0.0000000E+000, 8.7408834E+002, 8.7734164E+002, 0.0000000E+000, 2.2485543E-002, 0.0000000E+000, 3.0939700E+004
 8.0475140E+000, 9.7096415E+002,-2.6372739E+002,-1.2034811E-001,-7.4483993E+001,-5.8707423E-002, 2.4751659E+002, 0.0000000E+000, 8.7942844E+002, 8.8009031E+002, 0.0000000E+000, 2.2485544E-002, 0.0000000E+000, 3.1071781E+004
 8.0730238E+000, 9.8487628E+002,-2.7048769E+002,-1.2051454E-001,-7.4638119E+001,-5.8581423E-002, 2.4891753E+002, 0.0000000E+000, 8.8821380E+002, 8.8848890E+002, 0.0000000E+000, 2.2485544E-002, 0.0000000E+000, 3.1171519E+004
 8.1051435E+000, 1.0069993E+003,-2.7632577E+002,-1.2039684E-001,-7.4807698E+001,-5.8367449E-002, 2.5308416E+002, 0.0000000E+000, 8.9885691E+002, 9.0877119E+002, 0.0000000E+000, 2.2485544E-002, 0.0000000E+000, 3.1298356E+004
 8.1353703E+000, 1.0381771E+003,-2.7899681E+002,-1.2102125E-001,-7.4943724E+001,-5.8275868E-002, 2.6414039E+002, 0.0000000E+000, 9.3959212E+002, 9.4819767E+002, 0.0000000E+000, 2.2485544E-002, 0.0000000E+000, 3.1423053E+004
 8.1655979E+000, 1.0657169E+003,-2.8470396E+002,-1.2107988E-001,-7.4992049E+001,-5.8246469E-002, 2.7442452E+002, 0.0000000E+000, 9.7591368E+002, 9.8026613E+002, 0.0000000E+000, 2.2485545E-002, 0.0000000E+000, 3.1552869E+004
 8.1958246E+000, 1.0538083E+003,-2.7881808E+002,-1.2069978E-001,-7.4980093E+001,-5.8352871E-002, 2.7567170E+002, 0.0000000E+000, 9.7585286E+002, 9.7550274E+002, 0.0000000E+000, 2.2485545E-002, 0.0000000E+000, 3.1683619E+004
 8.2260523E+000, 1.0336686E+003,-2.7035793E+002,-1.2061106E-001,-7.4938314E+001,-5.8677779E-002, 2.7344540E+002, 0.0000000E+000, 9.6593393E+002, 9.6163845E+002, 0.0000000E+000, 2.2485545E-002, 0.0000000E+000, 3.1813663E+004
 8.2570343E+000, 1.0030310E+003,-2.6104610E+002,-1.2001694E-001,-7.4910431E+001,-5.8736873E-002, 2.6609424E+002, 0.0000000E+000, 9.3987152E+002, 9.3299000E+002, 0.0000000E+000, 2.2485545E-002, 0.0000000E+000, 3.1943682E+004
 8.2819719E+000, 9.7637614E+002,-2.5668633E+002,-1.1927704E-001,-7.4956835E+001,-5.8606307E-002, 2.5697513E+002, 0.0000000E+000, 9.0777584E+002, 9.0153022E+002, 0.0000000E+000, 2.2485545E-002, 0.0000000E+000, 3.2044720E+004
 8.3152218E+000, 9.5864012E+002,-2.5158227E+002,-1.1891564E-001,-7.5154560E+001,-5.8635426E-002, 2.5049142E+002, 0.0000000E+000, 8.8578445E+002, 8.8221716E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2175827E+004
 8.3401594E+000, 9.5492911E+002,-2.4841425E+002,-1.2057433E-001,-7.5492985E+001,-5.8801302E-002, 2.4781027E+002, 0.0000000E+000, 8.7819634E+002, 8.7865278E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2272923E+004
 8.3734093E+000, 9.5861939E+002,-2.5243620E+002,-1.2072806E-001,-7.5915146E+001,-5.8765491E-002, 2.4568448E+002, 0.0000000E+000, 8.7569396E+002, 8.7577303E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2401239E+004
 8.4066591E+000, 9.6300853E+002,-2.5464545E+002,-1.1988946E-001,-7.6405090E+001,-5.8629864E-002, 2.4496020E+002, 0.0000000E+000, 8.7611684E+002, 8.7673967E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2529057E+004
 8.4363213E+000, 9.7004098E+002,-2.5935339E+002,-1.2047704E-001,-7.6827455E+001,-5.8552689E-002, 2.4590583E+002, 0.0000000E+000, 8.7989814E+002, 8.7958694E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2643526E+004
 8.4659843E+000, 9.7152945E+002,-2.6198598E+002,-1.1970104E-001,-7.7157245E+001,-5.8520387E-002, 2.4629962E+002, 0.0000000E+000, 8.7789457E+002, 8.7850762E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2758134E+004
 8.4956474E+000, 9.9487934E+002,-2.6928438E+002,-1.1944683E-001,-7.7444665E+001,-5.8396062E-002, 2.5129770E+002, 0.0000000E+000, 8.9059636E+002, 8.9927015E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2874518E+004
 8.5253105E+000, 1.0096521E+003,-2.7334680E+002,-1.2190025E-001,-7.7737481E+001,-5.8110452E-002, 2.5694112E+002, 0.0000000E+000, 9.1681334E+002, 9.1532897E+002, 0.0000000E+000, 2.2485546E-002, 0.0000000E+000, 3.2994206E+004
 8.5549736E+000, 1.0145553E+003,-2.7512565E+002,-1.2082133E-001,-7.8019014E+001,-5.8092785E-002, 2.5797743E+002, 0.0000000E+000, 9.1700460E+002, 9.1920917E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3114109E+004
 8.5846367E+000, 1.0373996E+003,-2.7906263E+002,-1.2008682E-001,-7.8250674E+001,-5.8012030E-002, 2.6470787E+002, 0.0000000E+000, 9.3767364E+002, 9.4461611E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3236819E+004
 8.6119394E+000, 1.0690162E+003,-2.8603221E+002,-1.2105459E-001,-7.8448991E+001,-5.7803238E-002, 2.7349429E+002, 0.0000000E+000, 9.7182074E+002, 9.7785045E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3353662E+004
 8.6470737E+000, 1.0552126E+003,-2.8101530E+002,-1.2260145E-001,-7.8664201E+001,-5.7739583E-002, 2.7325766E+002, 0.0000000E+000, 9.7424891E+002, 9.6861043E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3504692E+004
 8.6762419E+000, 1.0274359E+003,-2.7050443E+002,-1.1939156E-001,-7.9000771E+001,-5.8172618E-002, 2.6811676E+002, 0.0000000E+000, 9.4980400E+002, 9.4586994E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3627673E+004
 8.7054100E+000, 1.0024859E+003,-2.6391178E+002,-1.2155173E-001,-7.9517160E+001,-5.8357243E-002, 2.6170159E+002, 0.0000000E+000, 9.2715892E+002, 9.2057868E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3747909E+004
 8.7345781E+000, 9.7715673E+002,-2.5728684E+002,-1.2030182E-001,-8.0174516E+001,-5.8630861E-002, 2.5384973E+002, 0.0000000E+000, 8.9793871E+002, 8.9336617E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3864452E+004
 8.7637463E+000, 9.8528377E+002,-2.5961444E+002,-1.1770721E-001,-8.0917831E+001,-5.8877946E-002, 2.5338999E+002, 0.0000000E+000, 8.9419288E+002, 8.9796490E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.3980268E+004
 8.7929144E+000, 1.0075246E+003,-2.6713730E+002,-1.2038381E-001,-8.1662030E+001,-5.9002444E-002, 2.5776623E+002, 0.0000000E+000, 9.1366460E+002, 9.1631210E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.4098099E+004
 8.8220825E+000, 1.0172232E+003,-2.7218254E+002,-1.1950456E-001,-8.2352838E+001,-5.8984444E-002, 2.5920396E+002, 0.0000000E+000, 9.1855712E+002, 9.2171326E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.4216594E+004
 8.8512506E+000, 1.0233334E+003,-2.7563747E+002,-1.2059539E-001,-8.3097701E+001,-5.8987375E-002, 2.5996072E+002, 0.0000000E+000, 9.2489854E+002, 9.2437932E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.4335677E+004
 8.8804188E+000, 1.0253883E+003,-2.7672590E+002,-1.1954735E-001,-8.3890689E+001,-5.9003536E-002, 2.5949789E+002, 0.0000000E+000, 9.2331727E+002, 9.2409108E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.4454460E+004
 8.9168787E+000, 1.0201870E+003,-2.7633303E+002,-1.2108439E-001,-8.4703695E+001,-5.9340787E-002, 2.5785459E+002, 0.0000000E+000, 9.2103228E+002, 9.1682448E+002, 0.0000000E+000, 2.2485547E-002, 0.0000000E+000, 3.4602374E+004
 8.9460468E+000, 1.0063128E+003,-2.7254807E+002,-1.1814350E-001,-8.5361353E+001,-5.9449564E-002, 2.5441868E+002, 0.0000000E+000, 9.0223845E+002, 9.0264449E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.4718809E+004
 8.9752150E+000, 9.9613742E+002,-2.6604808E+002,-1.1949096E-001,-8.5835389E+001,-5.9224452E-002, 2.5398828E+002, 0.0000000E+000, 8.9833325E+002, 8.9806353E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.4835105E+004
 9.0073004E+000, 1.0067839E+003,-2.7000607E+002,-1.1880219E-001,-8.6298412E+001,-5.9222866E-002, 2.5612422E+002, 0.0000000E+000, 9.0505446E+002, 9.0642557E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.4963967E+004
 9.0313635E+000, 1.0081975E+003,-2.6845700E+002,-1.1971183E-001,-8.6684628E+001,-5.9319636E-002, 2.5656910E+002, 0.0000000E+000, 9.0691659E+002, 9.0944597E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5060794E+004
 9.0634489E+000, 1.0198452E+003,-2.7282883E+002,-1.1862288E-001,-8.7019607E+001,-5.9604248E-002, 2.5892459E+002, 0.0000000E+000, 9.1622552E+002, 9.1874309E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5191036E+004
 9.0955334E+000, 1.0361568E+003,-2.7635966E+002,-1.1985453E-001,-8.7307311E+001,-5.9699509E-002, 2.6323089E+002, 0.0000000E+000, 9.3322378E+002, 9.3554118E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5323443E+004
 9.1276188E+000, 1.0494250E+003,-2.8114689E+002,-1.1927395E-001,-8.7511483E+001,-5.9585958E-002, 2.6647114E+002, 0.0000000E+000, 9.4366694E+002, 9.4705891E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5457362E+004
 9.1516819E+000, 1.0644443E+003,-2.8279808E+002,-1.1892276E-001,-8.7654479E+001,-5.9746988E-002, 2.7179149E+002, 0.0000000E+000, 9.5714819E+002, 9.6560456E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5559522E+004
 9.1837673E+000, 1.0880688E+003,-2.8671747E+002,-1.1924526E-001,-8.7813067E+001,-5.9835193E-002, 2.7939056E+002, 0.0000000E+000, 9.8597256E+002, 9.9274977E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5699696E+004
 9.2158518E+000, 1.0965781E+003,-2.9056452E+002,-1.1929747E-001,-8.8016866E+001,-5.9753156E-002, 2.8373426E+002, 0.0000000E+000, 1.0007490E+003, 1.0015519E+003, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5842461E+004
 9.2479372E+000, 1.1037440E+003,-2.9190542E+002,-1.1988479E-001,-8.8283008E+001,-5.9691221E-002, 2.8616419E+002, 0.0000000E+000, 1.0101677E+003, 1.0095402E+003, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.5986612E+004
 9.2720013E+000, 1.0803097E+003,-2.8988318E+002,-1.2035704E-001,-8.8534621E+001,-5.9718520E-002, 2.7985097E+002, 0.0000000E+000, 9.9263229E+002, 9.8156277E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6092936E+004
 9.3040857E+000, 1.0603138E+003,-2.8303109E+002,-1.1784336E-001,-8.8733822E+001,-5.9524723E-002, 2.7293962E+002, 0.0000000E+000, 9.6347041E+002, 9.6131112E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6230606E+004
 9.3361702E+000, 1.0502201E+003,-2.7705285E+002,-1.1945965E-001,-8.8892105E+001,-5.9439666E-002, 2.7059093E+002, 0.0000000E+000, 9.5632401E+002, 9.5468715E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6367044E+004
 9.3602343E+000, 1.0459553E+003,-2.7794546E+002,-1.1958649E-001,-8.8974243E+001,-5.9368460E-002, 2.6762030E+002, 0.0000000E+000, 9.4520564E+002, 9.4647695E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6468148E+004
 9.3923197E+000, 1.0066698E+003,-2.7235538E+002,-1.2040540E-001,-8.9017681E+001,-5.9037756E-002, 2.5679265E+002, 0.0000000E+000, 9.1510185E+002, 9.0190992E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6598575E+004
 9.4244041E+000, 9.6720594E+002,-2.6155856E+002,-1.2023159E-001,-8.9041429E+001,-5.8860875E-002, 2.4468754E+002, 0.0000000E+000, 8.6860258E+002, 8.6111441E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6722407E+004
 9.4564896E+000, 9.6074726E+002,-2.6168478E+002,-1.1965945E-001,-8.9089301E+001,-5.8808014E-002, 2.3972515E+002, 0.0000000E+000, 8.4807295E+002, 8.4951987E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6843146E+004
 9.4805527E+000, 9.5615291E+002,-2.6230655E+002,-1.2055211E-001,-8.9172842E+001,-5.9010334E-002, 2.3778904E+002, 0.0000000E+000, 8.4693696E+002, 8.4228299E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.6933226E+004
 9.5126381E+000, 9.7076449E+002,-2.6691595E+002,-1.1953857E-001,-8.9268547E+001,-5.8972995E-002, 2.4039219E+002, 0.0000000E+000, 8.5023797E+002, 8.5479367E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7053973E+004
 9.5447226E+000, 9.7100148E+002,-2.6852047E+002,-1.2027300E-001,-8.9402067E+001,-5.9132420E-002, 2.4185696E+002, 0.0000000E+000, 8.5616639E+002, 8.5475650E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7175786E+004
 9.5768080E+000, 9.7287271E+002,-2.6543250E+002,-1.1917827E-001,-8.9593051E+001,-5.9098602E-002, 2.4428613E+002, 0.0000000E+000, 8.5964653E+002, 8.6195501E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7298566E+004
 9.6008711E+000, 9.7755666E+002,-2.6477727E+002,-1.2024697E-001,-8.9865614E+001,-5.9205058E-002, 2.4732389E+002, 0.0000000E+000, 8.6807869E+002, 8.7005821E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7391811E+004
 9.6329565E+000, 9.5000976E+002,-2.5956628E+002,-1.2055464E-001,-9.0237758E+001,-5.9167520E-002, 2.4275774E+002, 0.0000000E+000, 8.5201051E+002, 8.4278374E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7514645E+004
 9.6650410E+000, 9.1718553E+002,-2.4886877E+002,-1.1954957E-001,-9.0689144E+001,-5.8974025E-002, 2.3434862E+002, 0.0000000E+000, 8.1669761E+002, 8.1179771E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7633088E+004
 9.6971264E+000, 9.1532041E+002,-2.5000353E+002,-1.1954412E-001,-9.1142429E+001,-5.9044816E-002, 2.2901922E+002, 0.0000000E+000, 8.0293874E+002, 8.0301508E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7748642E+004
 9.7211895E+000, 9.0909451E+002,-2.5245587E+002,-1.2104139E-001,-9.1546197E+001,-5.9038020E-002, 2.2379042E+002, 0.0000000E+000, 7.9528254E+002, 7.8870278E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7833670E+004
 9.7532749E+000, 9.0021503E+002,-2.5888384E+002,-1.2011118E-001,-9.1914284E+001,-5.8940992E-002, 2.1592548E+002, 0.0000000E+000, 7.6946748E+002, 7.6516334E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.7942870E+004
 9.7853594E+000, 8.9325208E+002,-2.5505030E+002,-1.1893328E-001,-9.2300774E+001,-5.8811713E-002, 2.1302165E+002, 0.0000000E+000, 7.5497965E+002, 7.5874492E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8049894E+004
 9.8174448E+000, 9.3108843E+002,-2.6649915E+002,-1.1933024E-001,-9.2699798E+001,-5.9026232E-002, 2.2057112E+002, 0.0000000E+000, 7.8254940E+002, 7.9228225E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8160342E+004
 9.8415079E+000, 9.8551508E+002,-2.8116257E+002,-1.1943092E-001,-9.3097423E+001,-5.8799346E-002, 2.3354802E+002, 0.0000000E+000, 8.3084609E+002, 8.4462487E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8247791E+004
 9.8735933E+000, 1.0222163E+003,-2.9337810E+002,-1.2259659E-001,-9.3533216E+001,-5.8978464E-002, 2.4335085E+002, 0.0000000E+000, 8.6859596E+002, 8.7847423E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8369590E+004
 9.9064798E+000, 1.0635939E+003,-3.0250843E+002,-1.1942252E-001,-9.4106756E+001,-5.9297915E-002, 2.5620323E+002, 0.0000000E+000, 9.1341313E+002, 9.2300317E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8501043E+004
 9.9347153E+000, 1.1048608E+003,-3.0902721E+002,-1.1934477E-001,-9.4726297E+001,-5.9605881E-002, 2.6960184E+002, 0.0000000E+000, 9.5783859E+002, 9.7053019E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8619684E+004
 9.9638319E+000, 1.1438323E+003,-3.1869406E+002,-1.1943802E-001,-9.5335347E+001,-5.9814558E-002, 2.8089858E+002, 0.0000000E+000, 1.0017264E+003, 1.0105222E+003, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8747478E+004
 9.9929495E+000, 1.1609459E+003,-3.2300264E+002,-1.1929255E-001,-9.5904678E+001,-5.9786176E-002, 2.8717588E+002, 0.0000000E+000, 1.0247478E+003, 1.0290354E+003, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.8878343E+004
 1.0022066E+001, 1.1368377E+003,-3.1200106E+002,-1.2008662E-001,-9.6391113E+001,-5.9579053E-002, 2.8546907E+002, 0.0000000E+000, 1.0182112E+003, 1.0137350E+003, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9009036E+004
 1.0051183E+001, 1.1027059E+003,-3.0168133E+002,-1.2047534E-001,-9.6816965E+001,-5.9664687E-002, 2.7819869E+002, 0.0000000E+000, 9.9510463E+002, 9.8222612E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9136992E+004
 1.0080300E+001, 1.0840546E+003,-2.8834761E+002,-1.1883002E-001,-9.7211389E+001,-5.9653626E-002, 2.7461095E+002, 0.0000000E+000, 9.7376239E+002, 9.7292810E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9262466E+004
 1.0119123E+001, 1.0481858E+003,-2.7502333E+002,-1.1957006E-001,-9.7661264E+001,-5.9423587E-002, 2.6854541E+002, 0.0000000E+000, 9.5293020E+002, 9.4386762E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9426775E+004
 1.0148240E+001, 1.0258226E+003,-2.6831127E+002,-1.2007796E-001,-9.8071363E+001,-5.9284203E-002, 2.6279947E+002, 0.0000000E+000, 9.2760277E+002, 9.2206009E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9547215E+004
 1.0176332E+001, 9.9355500E+002,-2.6254386E+002,-1.2158035E-001,-9.8364281E+001,-5.9049885E-002, 2.5421192E+002, 0.0000000E+000, 9.0189791E+002, 8.8667815E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9660208E+004
 1.0202370E+001, 9.6687821E+002,-2.5684707E+002,-1.1937886E-001,-9.8551109E+001,-5.8946255E-002, 2.4547178E+002, 0.0000000E+000, 8.6397657E+002, 8.5677348E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9760962E+004
 1.0237088E+001, 9.4019692E+002,-2.4788339E+002,-1.1868834E-001,-9.8665084E+001,-5.9042813E-002, 2.3892073E+002, 0.0000000E+000, 8.3648732E+002, 8.3239145E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 3.9891418E+004
 1.0267500E+001, 9.3652247E+002,-2.4868476E+002,-1.2005628E-001,-9.8710149E+001,-5.9109947E-002, 2.3707709E+002, 0.0000000E+000, 8.2907810E+002, 8.2602549E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0004752E+004
 1.0290309E+001, 9.2783821E+002,-2.5237082E+002,-1.2022458E-001,-9.8686225E+001,-5.9178918E-002, 2.3254043E+002, 0.0000000E+000, 8.1363039E+002, 8.0914219E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0088273E+004
 1.0320721E+001, 9.2062218E+002,-2.5587413E+002,-1.1908780E-001,-9.8613919E+001,-5.9140453E-002, 2.2824390E+002, 0.0000000E+000, 7.9541892E+002, 7.9419980E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0197342E+004
 1.0351132E+001, 9.3713573E+002,-2.6495977E+002,-1.1876464E-001,-9.8501572E+001,-5.8969870E-002, 2.2911518E+002, 0.0000000E+000, 7.9903081E+002, 8.0261184E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0306535E+004
 1.0381544E+001, 9.5826795E+002,-2.7246841E+002,-1.1986262E-001,-9.8401408E+001,-5.8959613E-002, 2.3282359E+002, 0.0000000E+000, 8.1472637E+002, 8.2004290E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0417355E+004
 1.0411956E+001, 9.8728539E+002,-2.8183629E+002,-1.2132633E-001,-9.8358715E+001,-5.8862321E-002, 2.3955076E+002, 0.0000000E+000, 8.4163492E+002, 8.4646095E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0531357E+004
 1.0442368E+001, 1.0081770E+003,-2.8804854E+002,-1.1996630E-001,-9.8399035E+001,-5.8843085E-002, 2.4518725E+002, 0.0000000E+000, 8.6166015E+002, 8.6673788E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0648003E+004
 1.0472779E+001, 1.0083920E+003,-2.8788763E+002,-1.2047864E-001,-9.8560346E+001,-5.9011990E-002, 2.4751981E+002, 0.0000000E+000, 8.7212448E+002, 8.6928436E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0766280E+004
 1.0503191E+001, 9.9592036E+002,-2.8047314E+002,-1.1903776E-001,-9.8894473E+001,-5.8948396E-002, 2.4597175E+002, 0.0000000E+000, 8.6263369E+002, 8.6234652E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0883738E+004
 1.0533603E+001, 9.8395505E+002,-2.7559362E+002,-1.2147097E-001,-9.9427620E+001,-5.8789280E-002, 2.4229650E+002, 0.0000000E+000, 8.5399854E+002, 8.5105004E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 4.0999749E+004
